Asset,Method,c1,c2,g1,g2,w1,a1,b1,w2,a2,b2,p11,p22,LogLik,Converged,AIC,BIC,T_obs,Market,Has_Exo,Pivot,Persist_S1,Persist_S2
CHF=X,quadrature,0.0001887575341606,0.0005637244641592,0.0005934532418727,-0.0223084993824989,0.0001,0.0001,0.0001,0.0001,0.1667132466653288,0.8117372137078879,0.4696946741519395,0.7537114567706353,287.2232923580653,True,-550.4465847161306,-479.1553075681971,2810,Forex,True,EURUSD=X,0.0002,0.9784504603732167
CHF=X,particle,-2.1042463964896689e-07,2.1042463964896689e-07,0.0999997853668675,0.1000002062161468,0.0999999957957157,0.1000000336679423,0.7000000084169855,0.1999999915872229,0.1999999915872229,0.6000000126254783,0.8999999625444142,0.8999999625444142,-1921.406401723184,True,3866.812803446368,3938.104080594302,2810,Forex,True,EURUSD=X,0.8000000420849278,0.8000000042127012
EURGBP=X,gray,0.0044875705189677,0.0002954930230268,-0.020831678204841,-0.0002179101320237,0.2235369606166036,0.080523551122519,0.0035481252252248,0.0001,0.0001,0.0001,0.7494039503410618,0.4943650224840952,274.4097712272349,True,-524.8195424544698,-453.5282653065363,2810,Forex,True,EURUSD=X,0.08407167634774379,0.0002
EURGBP=X,plugin,0.0002820756528334,-0.0408427064254004,-0.0008525169680098,0.0103277686724842,0.0001,0.0001,0.0001,0.019007492673951,0.2387110640739835,0.7612484216855675,0.3546766680864866,0.7668520407758979,498.5568632062701,True,-973.1137264125402,-901.8224492646068,2810,Forex,True,EURUSD=X,0.0002,0.999959485759551
EURGBP=X,quadrature,0.0046230533899239,0.0003051023886159,-0.0209609443424726,-0.0002031769378847,0.2236858254208586,0.0797304259318694,0.0001,0.0001,0.0001,0.0001,0.7478719657799919,0.4957891252460197,252.55153573669995,True,-481.1030714733999,-409.8117943254664,2810,Forex,True,EURUSD=X,0.0798304259318694,0.0002
EURGBP=X,particle,1.397701604844703e-06,-1.397701604844703e-06,0.099998574344363,0.1000013697475727,0.0999999720739219,0.1000002236322567,0.6999998043497293,0.1999999441198898,0.2000001956782247,0.5999998323037614,0.9000000251586289,0.8999997512091144,-1883.3739707155155,True,3790.747941431031,3862.0392185789647,2810,Forex,True,EURUSD=X,0.800000027981986,0.8000000279819861
IEI,gray,0.0019179227239512,0.0005572527783779,0.0,0.0,0.0255865030038023,0.2409008159983579,0.7561279400584681,0.0001,0.0001,0.0001,0.728021010939255,0.5054069557903984,1896.9061139065725,True,-3773.812227813145,-3714.402830189867,2810,Bond,False,,0.997028756056826,0.0002
IEI,plugin,0.0128805389934165,-2.074295190368485e-05,0.0,0.0,0.0016608301497958,0.1030627230256898,0.8969310423423347,0.0001,0.0001,0.0001,0.7408528749898982,0.5921754037774966,2031.2966839934788,True,-4042.5933679869577,-3983.18397036368,2810,Bond,False,,0.9999937653680244,0.0002
IEI,quadrature,0.0005557895087628,0.000125130250128,0.0,0.0,0.0001,0.2845478423288048,0.5718931202824198,0.0001,0.0001,0.0001,0.7159764210533687,0.485264397280498,1892.706736088052,True,-3765.413472176104,-3706.0040745528254,2810,Bond,False,,0.8564409626112246,0.0002
IEI,particle,-3.683702637404589e-06,3.683702637404589e-06,0.0,0.0,0.1000013998070022,0.0999999263996213,0.7000001473481055,0.1999998527255685,0.2000005157183692,0.6000002210221582,0.9000000663066475,0.8999993443009305,-1455.01109065245,True,2930.0221813049,2989.4315789281777,2810,Bond,False,,0.8000000737477267,0.8000007367405274
TLT,gray,-0.0203637299642595,-0.0001136859386145,0.0,0.0,0.4310462441835551,0.1624961367317951,0.5545108033770487,0.0001,0.0001,0.0001,0.7466700625988366,0.50530065754425,-1173.6296324265622,True,2367.2592648531245,2426.6686624764025,2810,Bond,False,,0.7170069401088438,0.0002
TLT,plugin,-0.0082480396351903,-8.032980061458739e-05,0.0,0.0,0.067846503833393,0.1964728880427577,0.8034602236574409,0.0001,0.0001,0.0001,0.7908303789616999,0.5119458054027806,-934.9349725327436,True,1889.8699450654876,1949.2793426887652,2810,Bond,False,,0.9999331117001986,0.0002
TLT,quadrature,-8.888746968869872e-05,-0.0502664628267571,0.0,0.0,0.0001,0.0001,0.0001,0.1620671462981913,0.1984587368025102,0.7948885639869531,0.4682777388810335,0.7582118390218894,-1200.1852658434534,True,2420.370531686907,2479.779929310185,2810,Bond,False,,0.0002,0.9933473007894633
TLT,particle,-3.746321795326056e-08,-3.7881669013063007e-08,0.0,0.0,0.0999999993881458,0.0999999994519236,0.6999999941378617,0.2000000131228529,0.199999997787217,0.5999999950244279,0.8999999933518147,0.8999999932471503,-3249.519073953869,True,6519.038147907738,6578.447545531016,2810,Bond,False,,0.7999999935897854,0.7999999928116449
BNDX,gray,0.0067895391949496,3.0823054120154084e-05,0.0,0.0,0.0261868346636419,0.388618057347251,0.6108051333754725,0.0001,0.0001,0.0001,0.7315720730086506,0.4413782098075577,1854.4097976784449,True,-3688.819595356889,-3629.4101977336113,2810,Bond,False,,0.9994231907227236,0.0002
BNDX,plugin,0.0004663345486996,0.0081677502706172,0.0,0.0,0.0001,0.0001,0.0020233595366445,0.007615248918355,0.3010180795203263,0.6989704061393796,0.5175111736324943,0.7284220271769376,1992.59755564906,True,-3965.19511129812,-3905.7857136748416,2810,Bond,False,,0.0021233595366444997,0.9999884856597059
BNDX,quadrature,0.0071195727405263,0.0004238606414323,0.0,0.0,0.0001,0.3053438995860457,0.5660488850127595,0.0001,0.0001,0.0001,0.7077465108959518,0.4656694128109674,1864.147838998716,True,-3708.295677997432,-3648.886280374154,2810,Bond,False,,0.8713927845988052,0.0002
BNDX,particle,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-1463.2375476601958,False,2946.475095320392,3005.8844929436696,2810,Bond,False,,0.7999999999999999,0.8
LQD,gray,5.257661643258781e-06,0.0001090192714891,0.0,0.0,0.0001,0.0001,0.0001,0.0791073170977517,0.3146950699038666,0.6852164587820578,0.3967072348502515,0.7546966483582177,310.68641161406265,True,-601.3728232281253,-541.9634256048474,2810,Bond,False,,0.0002,0.9999115286859244
LQD,plugin,-1.4556758046477487e-06,0.0324677890979697,0.0,0.0,0.0001,0.0001,0.0001,0.0294819176202454,0.293992538116882,0.7060051270453634,0.5094367871345375,0.8024901265830562,482.7145282246676,False,-945.4290564493352,-886.0196588260574,2810,Bond,False,,0.0002,0.9999976651622454
LQD,quadrature,0.0243252834057288,-0.0003169642591004,0.0,0.0,0.0179949323435535,0.2730667063868082,0.726931788623228,0.0001,0.0001,0.0001,0.7045484274340967,0.4638847135667149,293.7371560765092,True,-567.4743121530184,-508.0649145297405,2810,Bond,False,,0.9999984950100362,0.0002
LQD,particle,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-1996.7546882484528,False,4013.5093764969056,4072.918774120184,2810,Bond,False,,0.7999999999999999,0.8
HYG,gray,0.0246066196945827,-0.0014924136439983,0.0,0.0,0.0672883073287946,0.4065724764384689,0.5934175396586128,0.0001,0.0001,0.0001,0.8010362232550269,0.4364163739364786,597.6729760487755,False,-1175.345952097551,-1115.936554474273,2810,Bond,False,,0.9999900160970816,0.0002
HYG,plugin,0.0015352996665304,0.0408190151146005,0.0,0.0,0.0001,0.0001,0.2164866619946078,0.0299923780637046,0.3272548810024174,0.6727340241333789,0.6581510987441519,0.7240208785379479,697.3842201688376,True,-1374.7684403376752,-1315.3590427143972,2810,Bond,False,,0.2165866619946078,0.9999889051357963
HYG,quadrature,-7.587837133457817e-05,0.0525697864319882,0.0,0.0,0.0001,0.0001,0.0001,0.0271929790025525,0.5074112616827906,0.4925794926593272,0.4018570997653626,0.7372258797802174,579.3619188001018,True,-1138.7238376002035,-1079.3144399769255,2810,Bond,False,,0.0002,0.9999907543421178
HYG,particle,2.363032312422395e-06,2.3589239517598383e-06,0.0,0.0,0.1000008965135417,0.1000003725869749,0.6999996741165925,0.1999999041391194,0.1999999021938477,0.6000001393364355,0.9000000371068007,0.9000000425509489,-1889.5289333162093,True,3799.0578666324186,3858.4672642556966,2810,Bond,False,,0.8000000467035674,0.8000000415302831
^TNX,gray,-0.1183776800657496,-0.1153393630394225,0.0,0.0,0.228251634739274,0.1208948286233755,0.8787962270703271,0.0404318304971861,0.0722787262120458,0.7735522343967739,0.9331904981785012,0.8256533657648178,-5744.472110924039,False,11508.944221848078,11568.353619471356,2810,Bond,False,,0.9996910556937026,0.8458309606088197
^TNX,plugin,0.0894843037563279,0.1516431768564752,0.0,0.0,0.1531030294249382,0.1622452785892733,0.8343534479671831,0.2503552391020833,0.2471657522877628,0.7192768958603484,0.906508602695343,0.874535813845557,-5752.838433836189,False,11525.67686767238,11585.086265295657,2810,Bond,False,,0.9965987265564564,0.9664426481481112
^TNX,quadrature,-0.1040450062419992,0.0193390407374177,0.0,0.0,0.3746466027892087,0.0622022629482942,0.7341637584961231,0.0236613151328387,0.0998763557515631,0.9,0.7448622908308327,0.99,-5708.41105742354,True,11436.82211484708,11496.231512470358,2810,Bond,False,,0.7963660214444174,0.9998763557515631
^TNX,particle,-3.401118682647587e-07,-3.44972040292216e-07,0.0,0.0,0.299999978917241,0.0500000073314899,0.8499999502128787,0.0999999956150449,0.0799999940614262,0.780000007324298,0.949999952069457,0.7999999343385394,-5821.834490690709,True,11663.668981381416,11723.078379004695,2810,Bond,False,,0.8999999575443686,0.8600000013857242
IEI,gray,-0.0011113675493922,-1.1456379838666937e-05,0.0025985610228957,-1.5555876530849205e-05,0.0269600404470494,0.3322446391504657,0.6634554164578551,0.0001,0.0001,0.0001,0.7347104577727658,0.4642127976112317,1891.7133328527211,True,-3759.4266657054422,-3688.135388557509,2810,Bond,True,^TNX,0.9957000556083209,0.0002
IEI,plugin,0.000176776693314,-0.0084589385330783,0.0001513454684897,-0.0026193542536834,0.0001,0.0001,0.0001,0.0086279393086976,0.2878076199812623,0.7121903378062948,0.5017774582897171,0.7526005613010017,1994.267175401499,False,-3964.534350802998,-3893.243073655064,2810,Bond,True,^TNX,0.0002,0.9999979577875571
IEI,quadrature,0.0004720764155751,0.0001254209297846,0.0021651755772538,6.139780480659369e-05,0.0001,0.2840485729141481,0.5711522063693241,0.0001,0.0001,0.0001,0.7166713359396445,0.4850319466296319,1893.2096376481948,True,-3762.4192752963895,-3691.127998148456,2810,Bond,True,^TNX,0.8552007792834722,0.0002
IEI,particle,0.0,0.0,0.1,0.1,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-1693.2740154393623,False,3410.548030878725,3481.8393080266587,2810,Bond,True,^TNX,0.7999999999999999,0.8
TLT,gray,-0.0224557056434932,-0.0001436954086941,-0.0023679302253907,-9.112973005743344e-05,0.2859320524196433,0.1930443150629776,0.8004988574874767,0.0001,0.0001,0.0001,0.7471027145719409,0.4606812173606714,-1170.4042707640222,True,2364.8085415280443,2436.099818675978,2810,Bond,True,^TNX,0.9935431725504543,0.0002
TLT,plugin,0.0404500706554646,-0.0004808958741314,0.0136354653883631,5.732559623767767e-05,0.0405244416431906,0.1272596462998422,0.8727386830225197,0.0001,0.0001,0.0001,0.746913108065039,0.5183525999332079,-926.61469859244,True,1877.22939718488,1948.520674332813,2810,Bond,True,^TNX,0.9999983293223619,0.0002
TLT,quadrature,-0.0284928372731262,-0.0002741829413823,0.0058685886347216,2.9042440165641336e-05,0.1776118410757965,0.1735984481622221,0.8242965489048274,0.0001,0.0001,0.0001,0.74067187886675,0.467342725265909,-1193.5070623451347,True,2411.014124690269,2482.305401838203,2810,Bond,True,^TNX,0.9978949970670495,0.0002
TLT,particle,1.663925480278791e-06,1.6886351178761984e-06,0.0999981815626524,0.0999981858141746,0.0999999315788566,0.0999999509668302,0.6999997525128996,0.1999998999655829,0.1999999641664204,0.5999997220998908,0.8999996002718378,0.8999999735637388,-3339.225871592756,True,6702.451743185512,6773.743020333445,2810,Bond,True,^TNX,0.7999997034797298,0.7999996862663112
BNDX,gray,0.0071704979045239,0.0004849847386143,-0.0099436913026261,0.0001355485988754,0.024870207236203,0.295885356040649,0.7019228538719723,0.0001,0.0001,0.0001,0.7255331697825893,0.473232419237074,1874.1068341946727,True,-3724.2136683893455,-3652.922391241412,2810,Bond,True,^TNX,0.9978082099126213,0.0002
BNDX,plugin,0.0003795200056398,0.0097944008148351,0.000128221113465,-0.0050025122108592,0.0001,0.0001,0.0012019684406012,0.0102602941319229,0.3730606287098011,0.6265073981640737,0.4482418456095067,0.7257931225631723,1965.7544716370544,True,-3907.508943274109,-3836.217666126176,2810,Bond,True,^TNX,0.0013019684406012,0.9995680268738749
BNDX,quadrature,0.0082405974334481,0.0004214061786053,-0.0098805479008229,0.0001438696671911,0.0001,0.2883435278469126,0.5663965048722239,0.0001,0.0001,0.0001,0.7054957432694247,0.4649651211910635,1871.4503189164204,True,-3718.900637832841,-3647.609360684907,2810,Bond,True,^TNX,0.8547400327191366,0.0002
BNDX,particle,0.0,0.0,0.1,0.1,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-1707.500346220853,False,3439.000692441706,3510.2919695896403,2810,Bond,True,^TNX,0.7999999999999999,0.8
LQD,gray,0.0043822507490561,-1.6172403825479035e-05,0.011058362009564,-0.0001967003954927,0.089499661650303,0.3174921679063031,0.6824946040680185,0.0001,0.0001,0.0001,0.7550623186480254,0.4699684770662092,316.5291548361378,True,-609.0583096722756,-537.7670325243421,2810,Bond,True,^TNX,0.9999867719743216,0.0002
LQD,plugin,0.0152954309418792,6.274353370104772e-05,0.011029604156474,-0.0001720894747711,0.0286236072402159,0.3169242414429699,0.6830735762401089,0.0001,0.0001,0.0001,0.815428564144085,0.5081380387699513,467.5527007001028,True,-911.1054014002056,-839.8141242522722,2810,Bond,True,^TNX,0.9999978176830788,0.0002
LQD,quadrature,0.0474802998685206,1.7448112912433553e-05,0.0230088566863727,-0.0001410228842549,0.0231064317359708,0.3554745840988779,0.6445228349232055,0.0001,0.0001,0.0001,0.7441422440946072,0.3964803976939057,275.6291083205018,True,-527.2582166410036,-455.9669394930701,2810,Bond,True,^TNX,0.9999974190220834,0.0002
LQD,particle,0.0,0.0,0.1,0.1,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-2165.8635946651098,False,4355.72718933022,4427.018466478153,2810,Bond,True,^TNX,0.7999999999999999,0.8
HYG,gray,0.0377822751396939,-0.0002815040061592,-0.0097573688601529,2.2205869940353785e-06,0.0831452904307712,0.3435577235017709,0.6564358483986509,0.0001,0.3080035682579451,0.0001,0.4547533274927253,0.3932723946818985,270.3613484937493,True,-516.7226969874986,-445.4314198395651,2810,Bond,True,^TNX,0.9999935719004218,0.3081035682579451
HYG,plugin,0.0200643740351777,-6.0624923504942224e-05,-0.0123775301022054,-3.762322805099024e-05,0.0273640772997133,0.4540021529194714,0.5459978434806881,0.0001,0.0001,0.0001,0.6616412891209211,0.4027013537858442,745.5995118178572,False,-1467.1990236357144,-1395.907746487781,2810,Bond,True,^TNX,0.9999999964001596,0.0002
HYG,quadrature,0.0319878995901531,-0.000101660798976,-0.010955102095262,1.801520341529397e-05,0.0350200035085549,0.3465749861495127,0.6534249219413072,0.0001,0.4030269274646762,0.0001,0.4341082075300986,0.4187768145966454,260.5441842841202,True,-497.0883685682404,-425.7970914203069,2810,Bond,True,^TNX,0.99999990809082,0.4031269274646762
HYG,particle,5.01107253024531e-07,5.01107253024531e-07,0.0999994888706019,0.0999994888706019,0.1000001904207561,0.1000000801771604,0.7000000200442901,0.199999979965732,0.199999979965732,0.5999999398771517,0.9000000090199306,0.899999910802909,-2060.9293942492773,True,4145.8587884985545,4217.150065646488,2810,Bond,True,^TNX,0.8000001002214505,0.7999999198428838
^FTSE,gray,0.07198305260996,-6.001711106462826e-05,0.0,0.0,0.2686844915326628,0.3660783085903595,0.6336871772397489,0.0001,0.0001,0.0001,0.7607432655687365,0.4447955389835455,-1014.9899632075384,True,2049.9799264150765,2109.3893240383545,2810,Equity,False,,0.9997654858301084,0.0002
^FTSE,plugin,-0.0002724952019607,0.0355202020162697,0.0,0.0,0.0001,0.0001,0.0001,0.1062066316244747,0.2988859597899317,0.695434477987287,0.5688748944835332,0.7553055921216647,-753.0107795456207,True,1526.0215590912414,1585.4309567145194,2810,Equity,False,,0.0002,0.9943204377772187
^FTSE,quadrature,0.0517101413552363,-6.193139496479122e-05,0.0,0.0,0.2243682454835079,0.3836177550997496,0.6159168862669798,0.0001,0.0001,0.0001,0.7258219300526755,0.4784698937272802,-1044.0651416993885,True,2108.130283398777,2167.5396810220545,2810,Equity,False,,0.9995346413667294,0.0002
^FTSE,particle,3.4103354305030547e-06,3.4080087259874744e-06,0.0,0.0,0.1000012753435199,0.1000005722435276,0.7000001318386637,0.2000012341915072,0.2000004725538772,0.600000219316087,0.9000000567799092,0.9000000636264287,-3030.6443257269284,True,6081.288651453857,6140.698049077135,2810,Equity,False,,0.8000007040821913,0.8000006918699643
^N225,gray,0.0587877903650055,0.0001327087286528,0.0,0.0,0.5097208005918034,0.1880682173957658,0.8031612633707699,0.0001,0.0001,0.0001,0.7046746351585322,0.4933831854182602,-1523.4750705739284,True,3066.950141147857,3126.359538771135,2810,Equity,False,,0.9912294807665356,0.0002
^N225,plugin,-0.0001505539618465,0.0666389947759912,0.0,0.0,0.0001,0.0001,0.0001,0.1062446767917433,0.1389138451836701,0.844388561994145,0.5295538653008582,0.7529398491842727,-1183.1004488066687,True,2386.200897613337,2445.6102952366155,2810,Equity,False,,0.0002,0.9833024071778151
^N225,quadrature,0.1000757272515796,0.0003034615854061,0.0,0.0,0.6615084185299275,0.2244465697078357,0.7754814885430535,0.0001,0.0001,0.0001,0.6440968054075575,0.6347529848840846,-1617.528868164683,True,3255.057736329366,3314.467133952644,2810,Equity,False,,0.9999280582508893,0.0002
^N225,particle,-9.472549114744652e-07,-8.462608088578904e-07,0.0,0.0,0.1000000231210863,0.0999997453470376,0.7000001783359581,0.200000311818424,0.2000001271801412,0.5999995412353878,0.9000001915189525,0.9000001856681205,-3946.3537507378473,True,7912.707501475695,7972.116899098973,2810,Equity,False,,0.7999999236829957,0.799999668415529
^IXIC,gray,-0.4856533574906752,0.1455698303830799,0.0,0.0,0.655079596516829,0.0766352766154665,0.9,0.0001,0.0001,0.7559070857806305,0.8691210528664355,0.956852142683179,-4070.861828677341,True,8161.723657354682,8221.13305497796,2810,Equity,False,,0.9766352766154666,0.7560070857806305
^IXIC,plugin,7.089611756394697e-05,0.1089795031752429,0.0,0.0,0.0001,0.0001,0.0003655834259868,0.1850993881097668,0.2735251998297019,0.7206046396592106,0.5118425974077522,0.7567803860811931,-1647.9731455008414,False,3315.9462910016828,3375.3556886249607,2810,Equity,False,,0.00046558342598679997,0.9941298394889125
^IXIC,quadrature,0.0232418588027174,0.1347315735412483,0.0,0.0,0.2404494916210722,0.1729261711245893,0.8239877469065915,0.0134972536516346,0.0737382081198654,0.621447492091502,0.8660633004524865,0.888449927612841,-4186.0521015317245,False,8392.104203063449,8451.513600686727,2810,Equity,False,,0.9969139180311808,0.6951857002113674
^IXIC,particle,0.0,0.0,0.0,0.0,0.3,0.05,0.85,0.1,0.08,0.78,0.95,0.8,-4274.182863762073,False,8568.365727524146,8627.775125147424,2810,Equity,False,,0.9,0.86
EEM,gray,-0.011288579432093,0.0049642532561847,0.0,0.0,0.741105707337916,0.1723278219686122,0.8276355002782115,0.0001,0.0001,0.1965978576281641,0.6084951088102827,0.6493475261027322,-3672.500744929917,False,7365.001489859834,7424.410887483112,2810,Equity,False,,0.9999633222468237,0.19669785762816408
EEM,plugin,0.0352739158397645,-2.340692249362488e-05,0.0,0.0,0.0656975599858369,0.119124498184267,0.8789094676538795,0.0001,0.0001,0.0001,0.7691419601378148,0.5141401070894837,-1451.6899209992505,True,2923.379841998501,2982.789239621779,2810,Equity,False,,0.9980339658381464,0.0002
EEM,quadrature,0.050116992842671,0.0001266676427535,0.0,0.0,0.3670362609019771,0.1403963692958584,0.8589187717881188,0.0001,0.0001,0.0001,0.757801010385704,0.431811071194484,-1804.788629067185,True,3629.57725813437,3688.986655757648,2810,Equity,False,,0.9993151410839772,0.0002
EEM,particle,-5.846087910097424e-07,-5.846087910097424e-07,0.0,0.0,0.0999999883195163,0.0999999883195163,0.7000000233843516,0.1999999766273405,0.1999999766273405,0.5999999298586373,0.8999998959396353,0.8999998959396353,-3993.869604012479,True,8007.739208024957,8067.148605648235,2810,Equity,False,,0.8000000117038679,0.7999999064859777
VTV,gray,0.0731067824202359,-2.884251947953309e-05,0.0,0.0,0.292909172476327,0.3022076824621038,0.6976705507632653,0.0001,0.0001,0.0001,0.730376201053304,0.4623929581773445,-1125.120596105941,True,2270.241192211882,2329.65058983516,2810,Equity,False,,0.9998782332253691,0.0002
VTV,plugin,0.0723974498238775,-3.762798083735512e-05,0.0,0.0,0.1409729083431717,0.3707906103410049,0.6291988872280438,0.0001,0.0001,0.0004396233884165,0.7877868822959756,0.5169526342574076,-835.7953517824901,True,1691.5907035649802,1751.0001011882582,2810,Equity,False,,0.9999894975690488,0.0005396233884165001
VTV,quadrature,0.0629851332797905,-0.0003315205623735,0.0,0.0,0.2014217575237409,0.3256556133527707,0.6728543929456892,0.0001,0.0001,0.0001,0.7729163548834096,0.4669022777848562,-1161.1318774815115,True,2342.263754963023,2401.673152586301,2810,Equity,False,,0.9985100062984599,0.0002
VTV,particle,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-3185.812260808801,False,6391.624521617602,6451.03391924088,2810,Equity,False,,0.7999999999999999,0.8
^GSPC,gray,0.1151324394348951,-0.3418742870783177,0.0,0.0,0.0001,0.0787173196575688,0.7068072066786322,0.404577323355183,0.2465778947809035,0.7533879511408486,0.9516422911418132,0.8361564937713207,-3333.747563145427,True,6687.495126290854,6746.904523914132,2810,Equity,False,,0.785524526336201,0.9999658459217521
^GSPC,plugin,-0.0001282569152692,0.0739475950465841,0.0,0.0,0.0001,0.0001,0.0001,0.1646444897572027,0.3089766545871101,0.691019336910201,0.5406605752290404,0.783113740350517,-1054.817934465541,False,2129.635868931082,2189.04526655436,2810,Equity,False,,0.0002,0.9999959914973111
^GSPC,quadrature,0.0765396308014506,-0.0002339533560574,0.0,0.0,0.3226709878751208,0.3107321150077387,0.6890932047556683,0.0001,0.0001,0.0001,0.7184458217637174,0.4803672919505548,-1414.346265999004,False,2848.692531998008,2908.101929621286,2810,Equity,False,,0.9998253197634069,0.0002
^GSPC,particle,-3.432643281130047e-08,-3.432643281130047e-08,0.0,0.0,0.0999999993141578,0.0999999993141578,0.6999999951949859,0.1999999986276292,0.1999999986276292,0.5999999958815145,0.8999999938898949,0.8999999938898949,-3516.3547622630176,True,7052.709524526035,7112.118922149313,2810,Equity,False,,0.7999999945091437,0.7999999945091437
^FTSE,gray,-0.0213409778310739,-8.72736316849045e-05,0.2145820441807383,-0.0001658466502896,0.2535326867170708,0.3390708267581465,0.6609269726339946,0.0001,0.0001,0.0001,0.7388824362478192,0.462669904411501,-985.9578378417552,True,1995.9156756835105,2067.206952831444,2810,Equity,True,^GSPC,0.9999977993921411,0.0002
^FTSE,plugin,-0.0001316857499894,0.0219426194158503,0.0006274746353338,0.1417839594809726,0.0001,0.0001,0.0001,0.1020912400883816,0.2768070712147063,0.7228881382152011,0.4882876185206264,0.750215995466291,-726.3613965829985,True,1476.722793165997,1548.0140703139305,2810,Equity,True,^GSPC,0.0002,0.9996952094299074
^FTSE,quadrature,0.0916589388241789,-9.318965115074028e-05,0.1460609762509351,-2.2109602247593305e-05,0.186087609713799,0.3088936086096296,0.6910930358553495,0.0001,0.0001,0.0001,0.7506394607405678,0.4853253327806189,-1012.8024784707856,True,2049.604956941572,2120.896234089505,2810,Equity,True,^GSPC,0.9999866444649792,0.0002
^FTSE,particle,0.0,0.0,0.1,0.1,0.1,0.1,0.7,0.2,0.2,0.6,0.9,0.9,-3006.8814752227486,False,6037.762950445497,6109.05422759343,2810,Equity,True,^GSPC,0.7999999999999999,0.8
^N225,gray,-0.0378604388321962,-0.0428543916771805,0.4056566306814161,0.2094695516508847,0.799037538306814,0.0974600072239114,0.9,0.0253124649122891,0.1172362722454692,0.007401997127379,0.2865402608614892,0.3852408918024695,-3164.01453260175,False,6352.0290652035,6423.320342351433,2810,Equity,True,^GSPC,0.9974600072239115,0.1246382693728482
^N225,plugin,0.0256596495629942,-0.0001337371445589,0.62789640420999,-0.0002344738303738,0.1279745411650344,0.1767279470308739,0.7710646258306844,0.0001,0.0001,0.0001,0.7530097732005242,0.529215038917793,-958.2592424926272,True,1940.5184849852544,2011.809762133188,2810,Equity,True,^GSPC,0.9477925728615583,0.0002
^N225,quadrature,0.0162733235071262,-0.0003005549592578,0.6280633896515664,9.52074388780012e-05,0.2268492624598849,0.173192046390984,0.8265998061587,0.0001,0.0001,0.0001,0.720264024024946,0.4536000864428076,-1282.2165341970626,True,2588.4330683941253,2659.724345542059,2810,Equity,True,^GSPC,0.9997918525496841,0.0002
^N225,particle,-1.166780930203811e-06,-1.166780930203811e-06,0.0999988098834512,0.0999988098834512,0.099999976687717,0.1000001866849488,0.6999998366740053,0.2000004200411348,0.1999999533520984,0.599999860009624,0.8999997923129944,0.9000000210020568,-3844.162966660588,True,7712.325933321176,7783.617210469109,2810,Equity,True,^GSPC,0.8000000233589541,0.7999998133617224
^IXIC,gray,0.0509311034849297,0.128520383814479,-0.0714436893450973,-0.0720578958548859,0.2419547921880662,0.1587841059557469,0.8411493623264167,0.0001,0.0948524211879134,0.6967860091143461,0.8581098893919993,0.8672287873126308,-4155.591401071005,False,8335.18280214201,8406.474079289943,2810,Equity,True,^GSPC,0.9999334682821636,0.7916384303022594
^IXIC,plugin,5.995502256597633e-05,0.071133531836919,-0.001291511166503,-0.1072797678825508,0.0001,0.0001,0.0004414896739368,0.1962687919933103,0.2551442349281704,0.7448525130073209,0.4496819616338163,0.7300765614372314,-1647.604608531395,True,3319.2092170627893,3390.500494210723,2810,Equity,True,^GSPC,0.0005414896739368001,0.9999967479354913
^IXIC,quadrature,0.1181453696807224,0.0718343813690682,-0.2952392832522389,-0.0036262428788299,0.5152494927913427,0.2517043332660021,0.748280426542947,0.0871203761439814,0.1286059099739859,0.3365875334530753,0.8120313413131971,0.8529929182627543,-4192.552423052777,True,8409.104846105554,8480.396123253488,2810,Equity,True,^GSPC,0.9999847598089491,0.4651934434270612
^IXIC,particle,4.6597890905120835e-09,4.6526232912581835e-09,0.0499999952631094,0.0500000046066584,0.2999999997114393,0.0500000007982355,0.8500000000391023,0.0999999998768724,0.0800000007628893,0.7799999993098542,0.949999999128328,0.8000000001639824,-4279.139782099565,True,8582.27956419913,8653.570841347064,2810,Equity,True,^GSPC,0.9000000008373378,0.8600000000727435
EEM,gray,-0.0112358691417523,0.0002355826675857,-0.094615149309135,0.0003343101812175,0.4380741478480521,0.1824647357808148,0.813354877017306,0.0001,0.0001,0.0001,0.750778887888549,0.4697030242826704,-1777.709675574644,True,3579.419351149288,3650.710628297222,2810,Equity,True,^GSPC,0.9958196127981208,0.0002
EEM,plugin,-2.0210126786962183e-05,0.0350109368074759,-5.545137004591421e-05,-0.0749385633515771,0.0001,0.0001,0.0001,0.0642698744319059,0.1195326983407331,0.8795938690597518,0.5192084472681603,0.768849206718099,-1448.6981792121217,True,2921.3963584242438,2992.687635572177,2810,Equity,True,^GSPC,0.0002,0.9991265674004849
EEM,quadrature,-0.1343881250511205,6.78000734074853e-05,-0.223478029712785,-0.003918703776732,0.8549342007787819,0.6399815438810952,0.3581339311036963,0.0001,0.1089270193205448,0.0001,0.5021414440272339,0.4843653953705826,-2441.7142706093323,True,4907.428541218665,4978.719818366598,2810,Equity,True,^GSPC,0.9981154749847915,0.1090270193205448
